model,metric,fold,score,path,best_model
XGBoost,r2,1,0.7312232527716892,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
XGBoost,r2,2,0.7311790555508759,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
XGBoost,r2,3,0.7115395598568552,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
XGBoost,r2,4,0.7293738690709929,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,rsme,0,11.267269134521484,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,rsme,1,12.019519805908203,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,rsme,2,11.444598197937012,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,rsme,3,12.67540454864502,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,rsme,4,12.2486572265625,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,r2,0,0.6155082104844002,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,r2,1,0.5283791947801041,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,r2,2,0.4820389632130182,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,r2,3,0.5830945035722096,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
NeuralNetSk,r2,4,0.4852480347688191,../data/cardiac/cardiac3/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,0,10.146563628239567,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,1,10.598791137625117,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,2,11.695033929621745,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,3,10.420847126588917,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,rsme,4,10.572753989555514,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,0,0.859211087592403,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,1,0.8332531506884105,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,2,0.8533864514530808,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,3,0.8667773082949078,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
SecondOrderPolynomial,r2,4,0.8509848067586709,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,rsme,0,11.780651475059402,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,rsme,1,12.120446204432957,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,rsme,2,12.076984623925865,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,rsme,3,11.131245787815898,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,rsme,4,11.266497590066507,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,r2,0,0.8245040035887641,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,r2,1,0.8344275948734937,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,r2,2,0.8203866560767223,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,r2,3,0.8564966332276179,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RBF,r2,4,0.8311075433929734,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,rsme,0,21.197098813162068,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,rsme,1,22.35979240042654,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,rsme,2,21.065037459711853,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,rsme,3,19.825292587541284,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,rsme,4,21.82065024497719,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,r2,0,0.5095927091482596,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,r2,1,0.5183122059264541,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,r2,2,0.5084208487890832,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,r2,3,0.5318562550699174,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
RandomForest,r2,4,0.512006981934902,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,rsme,0,16.07645325846269,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,rsme,1,14.367639791219405,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,rsme,2,16.6479225820602,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,rsme,3,16.85599358277368,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,rsme,4,15.87848708192769,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,r2,0,0.7329752831275907,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,r2,1,0.745896655676773,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,r2,2,0.7018062356074829,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,r2,3,0.7212465305931058,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GradientBoosting,r2,4,0.7334874845127373,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,0,30.630445834216687,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,1,34.67038237231215,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,2,13.118275860426458,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,3,21.036830879444043,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
GaussianProcessSk,rsme,4,15.015042861196877,../data/cardiac/cardiac4/processed,SecondOrderPolynomial
